,Spotify_track_id,artist_x,song_x,ID,peak_position,hit,hit_value,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4276,7M8RXNEeT6rpwK5luIxI0j,Roxette,She Doesn't Live Here Anymore,She Doesn't Live Here AnymoreRoxette,,No,0,0.0016,0.535,244067,0.848,0.0393,4,0.221,-3.416,1,0.035,129.114,4,0.608
4277,7yyR6hqFerkadnV1Vs5c8I,Lou Reed,Ladies Pay,Ladies PayLou Reed,,No,0,0.066,0.378,262533,0.87,0.0338,9,0.0938,-6.904,0,0.0331,83.697,4,0.684
4278,6HOinjusL1a3XuhowYatDy,Roy Orbison,I'm The Man On Susie's Mind,I'm The Man On Susie's MindRoy Orbison,,No,0,0.754,0.55,183760,0.445,0.082,2,0.12,-10.968,1,0.0338,96.345,4,0.544
4279,0ibAUO9hBJ3fdEPW4PYfsz,Gary Valenciano,People Need The Lord,People Need The LordGary Valenciano,,No,0,0.695,0.541,256906,0.394,0.0,2,0.106,-12.704,1,0.027,88.012,4,0.468
4280,5kcdhV63UOtO2CCj59olOC,Lionel Richie,I Hear Your Voice,I Hear Your VoiceLionel Richie,,No,0,0.518,0.569,240573,0.371,0.0,7,0.0798,-8.158,1,0.0332,60.989,4,0.103
4281,3q0rmW79pu5fov6Af1gHWx,Point Of Grace,Something So Good,Something So GoodPoint Of Grace,,No,0,0.0885,0.542,221867,0.957,0.0,4,0.476,-5.371,1,0.0413,88.991,4,0.798
4282,0vyVsDtLIJmq3kV3oz66dr,U2,In A Little While,In A Little WhileU2,,No,0,0.47,0.645,219173,0.596,0.0,2,0.154,-6.948,1,0.0272,92.056,4,0.552
4283,6Zbt6Fo9yGcdVTZ9jO4pli,U2,Blow Your House Down,Blow Your House DownU2,,No,0,0.00136,0.471,210040,0.711,1.98e-05,9,0.193,-7.348,1,0.0477,134.018,4,0.371
4284,1JtOuuCbRjujKHvBUeMbil,John Denver,"High, Wide And Handsome","High, Wide And HandsomeJohn Denver",,No,0,0.331,0.624,205067,0.415,0.0,4,0.356,-12.28,1,0.0254,96.619,4,0.82
4285,2k7RJr4C50z12KeyM1ARHb,Pet Shop Boys,To Step Aside,To Step AsidePet Shop Boys,,No,0,0.00895,0.637,228640,0.808,0.000157,0,0.288,-7.574,0,0.0389,123.755,4,0.728
4286,66Zrigku1kWvU0gFsqx52k,Yes,Run Through The Light,Run Through The LightYes,,No,0,0.519,0.593,282613,0.888,0.00241,9,0.0655,-6.751,0,0.125,131.751,3,0.45
4287,4S1kyAIqWOCoYBD6HyicNY,Hank Williams Jr.,Between Heaven And Hell,Between Heaven And HellHank Williams Jr.,,No,0,0.269,0.636,202667,0.35,0.0,5,0.106,-10.346,1,0.0276,129.221,3,0.346
4288,3PpuDIckfLrzVRnFrY6JRP,Tim McGraw,Tinted Windows,Tinted WindowsTim McGraw,,No,0,0.11,0.382,253067,0.641,0.0,10,0.594,-6.268,1,0.0306,170.017,4,0.307
4289,0Q3mTm7FRsDlrKv1NX11xy,Wyclef Jean,Next Generation,Next GenerationWyclef Jean,,No,0,0.0435,0.861,280267,0.682,0.0,1,0.0797,-4.743,1,0.139,88.959,4,0.467
4290,4gej2mdVcBdUfdxcvhE8rO,Billy Joel,James,JamesBilly Joel,,No,0,0.951,0.586,236293,0.127,2.59e-05,2,0.0915,-15.619,0,0.0332,140.503,4,0.188
4291,1meYGheBLEtDwYhehqxN6d,Modern Talking,Stranded In The Middle Of Nowhere,Stranded In The Middle Of NowhereModern Talking,,No,0,0.266,0.508,271333,0.308,4.65e-06,10,0.216,-13.926,1,0.0266,100.027,4,0.191
4292,6syC6EgXMHQzAtyNz7Agxm,Ultravox,Someone Else's Clothes,Someone Else's ClothesUltravox,,No,0,0.00274,0.515,266840,0.918,0.0528,4,0.443,-9.947,1,0.0743,152.753,4,0.683
4293,2GoeLsETNdx8lRoWW2aeNj,Pink Floyd,Wearing The Inside Out,Wearing The Inside OutPink Floyd,,No,0,0.307,0.602,409255,0.426,0.0468,10,0.104,-15.317,1,0.0404,122.399,4,0.363
4294,4rJHDAopwkxgbrwiU7fjqJ,Will Smith,I Loved You,I Loved YouWill Smith,,No,0,0.0103,0.678,252560,0.693,0.0,9,0.281,-4.86,0,0.259,177.926,4,0.728
4295,67BJE4pc6wNJaUQGAeyPTs,Otis Redding,Hey Hey Baby,Hey Hey BabyOtis Redding,,No,0,0.513,0.749,167533,0.579,1.48e-05,0,0.177,-12.528,1,0.0324,116.319,4,0.961
4296,5JfTEkY5ZIeijbQa2Bogmc,Travis,The Connection,The ConnectionTravis,,No,0,0.0832,0.545,224800,0.399,0.000788,5,0.109,-10.038,1,0.0265,113.241,4,0.322
4297,3cgqDUnZIZcOQJ6Md4qlJf,Matt Monro,September Song,September SongMatt Monro,,No,0,0.884,0.235,199333,0.159,0.00194,4,0.103,-15.064,0,0.0334,74.527,3,0.0547
4298,2s7rn7BTwqXLy22JSyzR3t,Johnny Cash,I Heard The Bells On Christmas Day,I Heard The Bells On Christmas DayJohnny Cash,,No,0,0.916,0.582,148880,0.18,0.0,0,0.136,-14.742,1,0.0316,101.796,4,0.381
4299,7jfRhNYSDcCDlGUveMhukG,Ingrid Michaelson,Mountain And The Sea,Mountain And The SeaIngrid Michaelson,,No,0,0.61,0.603,213560,0.513,0.000284,8,0.164,-7.716,1,0.0432,162.152,4,0.425
4300,5DNyoHl6EZmf8jCRMIkcsv,Nickelback,Hollywood,HollywoodNickelback,,No,0,0.00124,0.532,184867,0.863,1.01e-06,5,0.161,-5.07,1,0.0773,150.067,4,0.814
4301,1dh4CGm6uXxvOdZUg9AVDL,Counting Crows,Palisades Park,Palisades ParkCounting Crows,,No,0,0.392,0.413,501413,0.565,1.51e-06,1,0.362,-7.194,1,0.0447,131.548,4,0.306
4302,12IwGbGIHyHNwVYBlqeBC5,Within Temptation,Sinead,SineadWithin Temptation,,No,0,0.0041,0.53,263827,0.827,0.0,2,0.149,-4.065,1,0.0313,116.99,4,0.169
4303,2hjGZ11huyuVc6Cnb2sM5h,Avril Lavigne,Why,WhyAvril Lavigne,,No,0,0.816,0.665,239760,0.338,0.0,4,0.121,-7.212,1,0.0315,106.578,4,0.385
4304,243YYVpMkGjC9CVhG8IAHr,Christmas Songs,Breath Of Heaven,Breath Of HeavenChristmas Songs,,No,0,0.969,0.366,281449,0.101,0.875,2,0.156,-22.249,1,0.0372,113.967,4,0.0592
4305,6cJ7CoT1gJ89Xy7NJXIInt,Nicki Minaj,Want Some More,Want Some MoreNicki Minaj,,No,0,0.129,0.842,229627,0.466,0.000582,10,0.187,-7.231,0,0.0518,124.922,4,0.214
4306,3ZQ4g2F9ITbAlvrFybTOdD,Nat King Cole,I Want A Little Girl,I Want A Little GirlNat King Cole,,No,0,0.752,0.5,169520,0.294,0.0,8,0.359,-10.515,1,0.0422,108.125,4,0.465
4307,0NI4NnOb5B20mYTJqqJlb6,Soundgarden,Birth Ritual,Birth RitualSoundgarden,,No,0,5.53e-05,0.534,365587,0.857,0.000488,10,0.361,-7.75,1,0.0751,131.182,1,0.437
4308,0J47B7bsCr9zLZzIWryVSM,NOFX,Pharmacists Daughter,Pharmacists DaughterNOFX,,No,0,5.09e-05,0.307,118507,0.98,0.252,7,0.159,-4.993,1,0.0538,111.443,4,0.466
4309,2JLcycFUYUaRm8tnHEBArh,Santana,Stone Flower,Stone FlowerSantana,,No,0,0.687,0.519,372733,0.46,0.445,1,0.219,-14.962,1,0.0611,107.956,4,0.662
4310,5w1XUDAVEeWIP669p3e48X,Kirk Franklin,Better,BetterKirk Franklin,,No,0,0.106,0.812,240760,0.73,0.0,0,0.458,-6.316,1,0.0772,111.025,4,0.399
4311,04n9gVsi2oNJia3fmxP643,Uncle Tupelo,Still Be Around,Still Be AroundUncle Tupelo,,No,0,0.811,0.359,164293,0.412,7.31e-06,4,0.329,-9.717,1,0.0292,111.106,4,0.332
4312,5u1iDh9G51fg1SgMWWTg0t,Zoegirl,Let It Out,Let It OutZoegirl,,No,0,0.000179,0.438,159813,0.951,0.00583,0,0.118,-4.957,1,0.0514,180.116,4,0.779
4313,3JoEudxv4MYugQXrxMSUVs,Fatboy Slim,Everybody Needs A 303,Everybody Needs A 303Fatboy Slim,,No,0,0.0459,0.62,349493,0.942,0.397,10,0.927,-7.843,0,0.0365,127.671,4,0.906
4314,4bZN8gltd1rv0zZJ5iIScm,Peter Gabriel,Here Comes The Flood,Here Comes The FloodPeter Gabriel,,No,0,0.485,0.503,339000,0.322,1.05e-05,1,0.0979,-10.108,0,0.0306,128.893,4,0.101
4315,52erNkfUKv34u02CjcHOPj,Randy Travis,If I Didn't Have You,If I Didn't Have YouRandy Travis,,No,0,0.164,0.674,186747,0.578,0.0,4,0.103,-10.919,1,0.0663,172.498,4,0.961
4316,34eIk2lwYrKQoKq5QC6M7B,Chris Rea,Stainsby Girls,Stainsby GirlsChris Rea,,No,0,0.00903,0.587,248333,0.667,0.000856,4,0.114,-6.722,1,0.0306,116.152,4,0.448
4317,6K7dJlETx7V5pXzw9mRjg9,Dolly Parton,Family,FamilyDolly Parton,,No,0,0.667,0.585,224693,0.142,0.0,1,0.097,-15.839,1,0.0326,133.74,4,0.242
4318,5xHwMSNdGFyyb49BEWuR88,Kiss,Gimme More,Gimme MoreKiss,,No,0,0.0435,0.494,224493,0.969,3.12e-06,2,0.188,-5.222,1,0.128,123.842,4,0.332
4319,1PtwHgkYJzFj4wa3S9c57L,Robbie Williams,Minnie The Moocher,Minnie The MoocherRobbie Williams,,No,0,0.101,0.569,221796,0.421,0.0,0,0.15,-8.678,1,0.0332,97.884,4,0.328
4320,1ZgDzR0MKPhB7K0YbWaciC,Stevie Wonder,One Of A Kind,One Of A KindStevie Wonder,,No,0,0.133,0.803,311160,0.593,0.0002,6,0.0597,-15.392,1,0.0313,107.957,4,0.864
4321,3PXDwfIPvGVyQgXx6NnTyi,Bonnie Raitt,Walking Blues,Walking BluesBonnie Raitt,,No,0,0.85,0.723,160000,0.674,8.19e-05,5,0.132,-7.616,1,0.0548,120.344,4,0.845
4322,3clIHVzJ9J2rvvrFUKLICo,Stone Roses,She Bangs The Drums,She Bangs The DrumsStone Roses,,No,0,0.00649,0.34,232333,0.976,0.00643,9,0.123,-4.782,1,0.0912,144.737,4,0.669
4323,2rc1Hd96uHe5r2EqlbOcwu,Bruce Springsteen,Hey Blue Eyes,Hey Blue EyesBruce Springsteen,,No,0,0.566,0.625,273680,0.363,0.000449,10,0.11,-9.15,1,0.0252,109.02,4,0.326
4324,3GgpUEdSy8uO58XG35rRho,Rolling Stones,Little Red Rooster,Little Red RoosterRolling Stones,,No,0,0.0674,0.721,185787,0.432,0.0321,7,0.0971,-11.688,1,0.0411,109.373,3,0.674
4325,39l4AfieKK77posG0BCqpT,Face To Face,Sunny Side Of The Street,Sunny Side Of The StreetFace To Face,,No,0,1.46e-05,0.23,162973,0.979,0.0345,4,0.244,-3.967,1,0.0728,168.89,4,0.337
4326,19NrEarQuj37iHHzqoA7lw,Oasis,Stand By Me,Stand By MeOasis,,No,0,0.0854,0.192,355867,0.824,0.00284,7,0.182,-2.605,1,0.041,169.964,4,0.347
4327,6ALPLbDJ9eWVij9ep3Cgf4,The Jam,Going Underground,Going UndergroundThe Jam,,No,0,0.00364,0.319,174507,0.836,1.84e-05,11,0.1,-6.706,1,0.113,180.56,4,0.94
4328,1dWvuCErtHSFAuDVzjbLeb,Kenny Rogers,Just Dropped In,Just Dropped InKenny Rogers,,No,0,0.443,0.565,202093,0.556,0.000831,9,0.159,-12.421,0,0.0422,115.07,4,0.662
4329,3hgBGx3ShG9uCiJ3kvh8wm,X,Los Angeles,Los AngelesX,,No,0,0.0871,0.608,144821,0.791,1.81e-06,7,0.0868,-5.441,1,0.0306,92.743,4,0.722
4330,4I4uCtlWg6I7OyuGZE4wqn,Used,Maybe Memories,Maybe MemoriesUsed,,No,0,0.0134,0.481,175133,0.93,0.0,4,0.182,-4.655,0,0.0572,109.131,4,0.383
4331,5yMaHJxhbEfgzoZjm7jxrG,Cheap Trick,Fan Club,Fan ClubCheap Trick,,No,0,0.00619,0.379,310613,0.474,0.000114,7,0.0695,-10.483,1,0.0324,119.871,4,0.251
4332,6i7IXg8j7ZngiEOgBYjkhw,Megadeth,Sweating Bullets,Sweating BulletsMegadeth,,No,0,0.000319,0.325,327040,0.856,0.00708,4,0.257,-6.547,0,0.188,69.955,3,0.652
4333,5MzuGYSmZ0jGaQfaImdR30,Tracy Chapman,Be And Be Not Afraid,Be And Be Not AfraidTracy Chapman,,No,0,0.823,0.652,282560,0.193,0.000297,0,0.123,-16.369,1,0.0288,108.997,3,0.259
4334,10GialHbq9gVyyA5FhfrR6,Passenger,Circus,CircusPassenger,,No,0,0.00192,0.382,257467,0.786,0.371,5,0.114,-8.237,0,0.127,104.884,4,0.166
4335,2wXVOlF8FgCzVhD9tdNekR,Procol Harum,Without A Doubt,Without A DoubtProcol Harum,,No,0,0.297,0.434,271187,0.537,0.0003,7,0.084,-9.542,1,0.0542,161.076,4,0.537
4336,0j2pRNhiC5yYQFNsaVC3z4,Depeche Mode,I Want You Now,I Want You NowDepeche Mode,,No,0,0.713,0.409,224533,0.538,0.0,4,0.428,-11.353,0,0.102,103.066,4,0.508
4337,4eLKrlEZmB0MnwvGsQttkR,Kenny Loggins,No Doubt About Love,No Doubt About LoveKenny Loggins,,No,0,0.147,0.568,266467,0.544,0.000473,5,0.115,-10.254,1,0.0331,188.514,4,0.514
4338,3BiB1AlPZZYiQa9ykddE3N,Pretenders,Nothing Breaks Like A Heart,Nothing Breaks Like A HeartPretenders,,No,0,0.0605,0.588,208467,0.693,6.76e-06,2,0.107,-7.959,1,0.0508,80.985,4,0.859
4339,6KbpvmsV6L8JsON1C3JHAV,Kenny Chesney,When The Sun Goes Down,When The Sun Goes DownKenny Chesney,,No,0,0.0546,0.797,289973,0.7,2.91e-06,9,0.231,-7.876,1,0.0283,104.932,4,0.715
4340,4tSs1fB1n5Evwa6lPmwDxy,Arlo Guthrie,Give It All You Got,Give It All You GotArlo Guthrie,,No,0,0.0124,0.505,240493,0.882,1.32e-05,9,0.285,-6.782,1,0.0655,146.335,4,0.73
4341,6LKYvInrxFJi1K0eQdjoRl,Chaka Khan,Best Of Your Heart,Best Of Your HeartChaka Khan,,No,0,0.86,0.507,226534,0.196,0.00104,4,0.272,-16.152,0,0.0432,159.113,4,0.411
4342,1PaJwhQHnNisXH9puT3XtL,Johnny Cash,God Will,God WillJohnny Cash,,No,0,0.936,0.603,139080,0.242,7.76e-05,5,0.0944,-12.725,1,0.0335,118.407,4,0.283
4343,1cqfRyYJo0iVIXs37uTZLf,Uncle Kracker,Baby Don't Cry,Baby Don't CryUncle Kracker,,No,0,0.0511,0.599,266400,0.683,0.0,10,0.103,-4.298,0,0.0289,180.156,4,0.744
4344,6L89mwZXSOwYl76YXfX13s,Green Day,Basket Case,Basket CaseGreen Day,,No,0,0.00293,0.442,181533,0.943,8.71e-06,3,0.091,-3.205,1,0.0602,85.064,4,0.781
4345,7xqPTU5htuSXJso2JORV3j,Bonnie Raitt,What Is Success,What Is SuccessBonnie Raitt,,No,0,0.229,0.769,209827,0.453,0.00266,3,0.139,-13.801,1,0.0282,99.051,4,0.861
4346,1Q92pr5ZjhaOfNTvrjYLnE,Extreme,Get The Funk Out,Get The Funk OutExtreme,,No,0,0.00313,0.582,264067,0.911,0.105,4,0.084,-7.413,1,0.0522,107.894,4,0.788
4347,1ATZfYmZOcm24vl5oQtPdC,Bob Marley,Roots,RootsBob Marley,,No,0,0.0719,0.855,218400,0.473,2.71e-05,11,0.0795,-9.846,0,0.146,139.175,4,0.682
4348,0t8UXBkoR92xw7LCvh9ozM,Orphaned Land,El Meod Na'ala,El Meod Na'alaOrphaned Land,,No,0,0.00245,0.279,142773,0.777,1.04e-06,7,0.643,-7.514,0,0.0753,125.773,4,0.261
4349,36TR1KVnVcbAqwGnK63gF6,Queensryche,Doin' Fine,Doin' FineQueensryche,,No,0,0.00902,0.499,232027,0.685,1.71e-06,8,0.11,-4.381,1,0.0279,130.087,4,0.255
4350,41HozrfRb9R4742aKQF7VQ,Stevie Wonder,Front Line,Front LineStevie Wonder,,No,0,0.0114,0.673,356800,0.736,0.0101,1,0.354,-9.362,1,0.0418,88.383,4,0.944
4351,704IH42oghFrdEWL4bHb4i,Zero 7,In Time,In TimeZero 7,,No,0,0.432,0.616,296093,0.34,0.0593,7,0.112,-11.831,1,0.0261,61.923,4,0.215
4352,6a1v8CX6JCqDuivk51CY5q,Fastball,'Til I Get It Right,'Til I Get It RightFastball,,No,0,0.000625,0.346,295320,0.9,6.32e-05,0,0.121,-3.778,1,0.0432,204.694,4,0.546
4353,2Y2M7TztqchZwMoszbYapJ,Nina Simone,One September Day,One September DayNina Simone,,No,0,0.985,0.188,168107,0.263,0.0373,6,0.216,-13.114,1,0.0334,84.152,5,0.32
4354,4wNEZINMgqS4J2Ps9UFLJa,Iggy Pop,Raw Power,Raw PowerIggy Pop,,No,0,0.137,0.235,239373,0.782,0.933,9,0.432,-9.989,1,0.0437,92.003,4,0.381
4355,5nIhgfeYqP0CpotqdNgHwW,Korn,Fear Is A Place To Live,Fear Is A Place To LiveKorn,,No,0,0.000544,0.531,189307,0.976,0.00669,2,0.355,-3.104,1,0.0464,111.747,4,0.582
4356,6EjtyMUHz0gG4fzxXrgqQT,Everclear,Santa Baby,Santa BabyEverclear,,No,0,0.272,0.505,238653,0.634,6.19e-06,4,0.101,-5.007,1,0.148,100.843,4,0.828
4357,2gMGt5LnBBlyVzVj60TmxK,Randy Travis,A Place To Hang My Hat,A Place To Hang My HatRandy Travis,,No,0,0.129,0.598,199640,0.459,7.47e-05,3,0.0728,-8.873,1,0.0268,96.217,4,0.424
4358,74kd56Y1oNbQVEQnMdO9LH,Pearl Jam,Nothingman,NothingmanPearl Jam,,No,0,0.499,0.274,274440,0.387,0.000345,5,0.108,-10.206,1,0.0304,96.018,4,0.15
4359,3C2cSsbTzvyVwMtrTUnyxM,Phil Collins,Going Back,Going BackPhil Collins,,No,0,0.32,0.539,278120,0.511,0.0,7,0.11,-7.987,1,0.0234,99.969,4,0.14
4360,4LGJNFhRNqDGNvxohQ3lzM,Kiss,See You In Your Dreams,See You In Your DreamsKiss,,No,0,0.234,0.524,157467,0.882,1.15e-05,1,0.0925,-7.034,1,0.0975,143.774,4,0.538
4361,6vinnwVH7ZKwo7xhuu63xI,Hank Snow,"Green, Green Grass Of Home","Green, Green Grass Of HomeHank Snow",,No,0,0.84,0.574,157627,0.33,9.81e-06,4,0.143,-13.283,1,0.0294,107.701,4,0.508
4362,08R7kcOlI1CquaEM3mNbf7,Bee Gees,I Laugh In Your Face,I Laugh In Your FaceBee Gees,,No,0,0.227,0.295,253453,0.379,0.0,7,0.158,-8.82,1,0.0301,73.66,3,0.0928
4363,0gdjk3vr19IqVZg5mPdXbR,Glen Campbell,Wishing Now,Wishing NowGlen Campbell,,No,0,0.35,0.423,195107,0.451,0.00173,7,0.154,-11.811,1,0.0276,173.739,4,0.681
4364,2fguWi4iHmsVZ66POciCsD,Judds,Born To Be Blue,Born To Be BlueJudds,,No,0,0.242,0.802,223760,0.817,0.00149,9,0.0947,-5.286,1,0.0458,134.088,4,0.6
4365,2qXKcG4zedysgVU1fdnISN,The Monkees,The Girl I Left Behind Me,The Girl I Left Behind MeThe Monkees,,No,0,0.816,0.441,160440,0.604,3.74e-06,7,0.207,-8.222,1,0.0319,102.459,4,0.456
4366,5zlrcW41p130s2MVQY7ZTe,Ozzy Osbourne,Lightning Strikes,Lightning StrikesOzzy Osbourne,,No,0,0.00878,0.546,313200,0.943,0.000398,1,0.288,-6.664,1,0.0344,135.157,4,0.839
4367,44osUezDXdw4U1QQzkWn7W,"Harry Connick, Jr.",This Time The Dream's On Me,"This Time The Dream's On MeHarry Connick, Jr.",,No,0,0.972,0.355,371533,0.00382,1.3e-05,5,0.0697,-24.975,1,0.0617,71.745,5,0.127
4368,0fF267YQRX9RYyuAy7clmW,Eric Clapton,Anyway The Wind Blows,Anyway The Wind BlowsEric Clapton,,No,0,0.744,0.528,331533,0.638,0.123,4,0.983,-12.138,1,0.075,176.21,4,0.483
4369,1O85h8wgAUKuxu4jcWPtZu,Regine Velasquez,Hanggang Ngayon,Hanggang NgayonRegine Velasquez,,No,0,0.607,0.561,268747,0.308,0.0,0,0.125,-10.002,1,0.0275,129.651,4,0.132
4370,5ZEEVE2YTz7siBCpPcsaOC,Doobie Brothers,Evil Woman,Evil WomanDoobie Brothers,,No,0,0.19,0.307,200373,0.836,8.57e-06,2,0.37,-12.97,0,0.0548,163.578,4,0.469
4371,42sGWmbhcUc1IeY7FxHb7s,Mariah Carey,Joy Ride,Joy RideMariah Carey,,No,0,0.323,0.573,243800,0.517,0.0,6,0.0963,-6.421,1,0.0346,120.039,4,0.447
4372,5taBpQ59lvb2NLGDdbDQbB,Queens Of The Stone Age,Gonna Leave You,Gonna Leave YouQueens Of The Stone Age,,No,0,0.0169,0.375,170156,0.912,0.88,11,0.31,-4.159,0,0.0736,141.435,3,0.325
4373,0WA0Hrs35rxlN0z8MeznUH,Rolling Stones,Blue Turns To Grey,Blue Turns To GreyRolling Stones,,No,0,0.2,0.581,148813,0.673,0.0127,0,0.165,-7.847,1,0.0282,112.517,4,0.736
4374,3CC9M12NN6HFh3rDXXdIyT,Frankie Goes To Hollywood,Wish (The Lads Were Here),Wish (The Lads Were Here)Frankie Goes To Hollywood,,No,0,0.042,0.428,168427,0.49,4.82e-06,1,0.231,-15.062,1,0.0596,145.278,4,0.723
4375,2xYCcxi4haZUtduXRd7G3f,Electric Light Orchestra,From The End Of The World,From The End Of The WorldElectric Light Orchestra,,No,0,0.17,0.56,196667,0.615,0.00395,0,0.958,-12.595,0,0.046,142.315,4,0.853
4376,19pFzIY1yji9ZxDdrVg3sF,Rolling Stones,Fortune Teller,Fortune TellerRolling Stones,,No,0,0.167,0.483,137507,0.935,0.0,1,0.0718,-8.287,0,0.1,172.118,4,0.499
4377,7qv8WEEsREWyvnx4VBosOg,Yngwie Malmsteen,Never Die,Never DieYngwie Malmsteen,,No,0,0.000361,0.511,209840,0.976,0.0141,8,0.0404,-6.27,1,0.0538,122.761,4,0.599
4378,1XxkfYyAXOLmRkRCts4oQI,Our Lady Peace,All For You,All For YouOur Lady Peace,,No,0,0.000231,0.56,254560,0.916,2.97e-06,8,0.0379,-4.653,0,0.0571,132.064,4,0.34
4379,6PwT3NfhacnLdbH8dAJa7w,Alabama,Southern Star,Southern StarAlabama,,No,0,0.191,0.584,188973,0.686,0.0,3,0.0926,-10.096,1,0.0391,148.791,4,0.789
4380,4ZTJGvXtW5qduXCKO4vr04,Waylon Jennings,Games People Play,Games People PlayWaylon Jennings,,No,0,0.301,0.604,194200,0.736,0.0,4,0.249,-10.307,1,0.0371,137.816,4,0.907
4381,4W7NufDX9ZWAT9YL7mX1v6,Tragically Hip,Sharks,SharksTragically Hip,,No,0,0.00683,0.419,254600,0.901,0.444,4,0.123,-5.216,1,0.0518,114.066,4,0.341
4382,4T5a8xqZ6YoWtEOMS3Q268,Bruce Springsteen,Light Of Day,Light Of DayBruce Springsteen,,No,0,0.00926,0.311,493440,0.967,7.14e-05,11,0.977,-5.924,0,0.156,155.317,4,0.181
4383,0K6hod1GSBSnRQcbMMba1T,Willie Nelson,I Can't Begin To Tell You,I Can't Begin To Tell YouWillie Nelson,,No,0,0.862,0.526,237960,0.125,0.0189,8,0.112,-22.318,1,0.0311,84.493,4,0.148
4384,1MQhdLXEHmUWLF0bu7uVff,The Beatles,Child Of Nature,Child Of NatureThe Beatles,,No,0,0.67,0.477,157773,0.32,0.0,6,0.132,-10.596,1,0.0294,72.062,3,0.437
4385,1hmlvEd092XYHnc0oee9Zc,Moody Blues,My Song,My SongMoody Blues,,No,0,0.69,0.213,384693,0.359,0.871,11,0.151,-14.229,0,0.0378,96.587,4,0.104
4386,07bez2zJyzKtokrozY6e6H,Yngwie Malmsteen,Seventh Sign,Seventh SignYngwie Malmsteen,,No,0,0.00259,0.419,391573,0.889,0.061,8,0.0544,-6.476,0,0.0485,140.887,4,0.468
4387,7FHiLsFvlVInNjUlcRDITR,Kirsty Maccoll,Days,DaysKirsty Maccoll,,No,0,0.193,0.563,180467,0.641,0.0,9,0.121,-6.627,1,0.0253,97.996,4,0.708
4388,2zZ4jBEn4NGTLNUbQdpOx2,Roxy Music,She Sells,She SellsRoxy Music,,No,0,0.13,0.399,219427,0.86,0.000713,5,0.239,-5.962,1,0.0661,124.956,4,0.716
4389,3odTyVALdXlUCCw00CnYbJ,Kirk Franklin,Still In Love,Still In LoveKirk Franklin,,No,0,0.00261,0.798,319960,0.872,0.0,10,0.056,-6.406,0,0.0464,122.965,4,0.837
4390,1yUJQCuCExnUt75bG0Y0NG,Reo Speedwagon,Give Me A Ride,Give Me A RideReo Speedwagon,,No,0,0.0127,0.555,228747,0.845,8.22e-06,4,0.668,-5.822,0,0.0339,119.912,4,0.76
4391,1ouASzVFvAz2Wr7ynZMaIx,Maroon 5,Losing My Mind,Losing My MindMaroon 5,,No,0,0.0481,0.495,200813,0.783,0.0,10,0.109,-2.951,1,0.0444,168.016,4,0.391
4392,18WU4o6K02505X3arOJeP6,Erik Santos,All I Want This Christmas,All I Want This ChristmasErik Santos,,No,0,0.867,0.308,183957,0.212,0.000466,9,0.292,-12.051,1,0.034,105.74,4,0.249
4393,5Xhmh1nTqHjbYSTtrPgb3k,Faith Hill,Just Around The Eyes,Just Around The EyesFaith Hill,,No,0,0.822,0.547,186987,0.19,0.0,7,0.155,-10.582,1,0.0298,87.842,4,0.184
4394,5ceyDSatxsymZVPXfg9QPe,Alice In Chains,Take Her Out,Take Her OutAlice In Chains,,No,0,2.85e-05,0.422,240173,0.841,0.000446,8,0.0621,-4.829,1,0.0406,97.063,4,0.513
4395,1P9DjMDiHwutu9RR7YiGEC,Kirk Franklin,I Am God,I Am GodKirk Franklin,,No,0,0.0109,0.563,305840,0.775,0.0,5,0.195,-5.142,1,0.0894,90.938,4,0.482
4396,703JPyDs0KQGmZ2J5tG7Lw,Dave Matthews Band,Sleep To Dream Her,Sleep To Dream HerDave Matthews Band,,No,0,0.0465,0.54,264600,0.611,0.000997,9,0.124,-7.322,1,0.0258,140.16,3,0.235
4397,5xmx7M5W64Na5DEVqX0V2I,Blur,Country Sad Ballad Man,Country Sad Ballad ManBlur,,No,0,0.0275,0.661,290280,0.511,0.517,0,0.275,-8.948,1,0.0312,97.959,4,0.577
4398,5CdE4KkLknh92lBDgA4TYd,Squeeze,A Moving Story,A Moving StorySqueeze,,No,0,0.733,0.512,191667,0.405,2.47e-05,2,0.312,-13.678,1,0.0628,95.771,4,0.288
4399,0NWPxcsf5vdjdiFUI8NgkP,Jimi Hendrix,Hey Joe,Hey JoeJimi Hendrix,,No,0,0.00603,0.346,210160,0.768,0.38,9,0.0244,-5.695,1,0.0377,169.492,4,0.532
4400,02FHgkK2tdNTDxOZXYRCCj,Bee Gees,I Surrender,I SurrenderBee Gees,,No,0,0.112,0.822,258333,0.756,0.0247,11,0.0521,-6.162,0,0.0525,109.86,4,0.786
4401,76XpBAo45nP84Mq3hx3wVX,Green Day,Prosthetic Head,Prosthetic HeadGreen Day,,No,0,0.00125,0.408,218053,0.915,3.83e-05,4,0.0351,-5.124,1,0.0451,137.444,4,0.854
4402,0gZp88SA5OcujHLDGkxtI3,Yellowcard,Only One,Only OneYellowcard,,No,0,8e-05,0.477,257400,0.907,7.82e-05,1,0.149,-4.814,0,0.0899,81.291,4,0.304
